state,puma12,puma2k,_us_,cbsa,stab,cbsaname,PUMAname,PUMA2kName,pop10,afact
FIPS state,puma12,puma2k,_us_,cbsa,State Postal Code,CBSA Name,PUMA12 Name,PUMA 2K Name,"Total Pop, 2010 census",puma2k to cbsa alloc factor
5,900,1000,us,30780,AR,"Little Rock-North Little Rock-Conway, AR","Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",501000,187419,1
5,1000,900,us,30780,AR,"Little Rock-North Little Rock-Conway, AR",Pulaski County (Central)--Little Rock City,500900,182199,1
5,1000,1000,us,30780,AR,"Little Rock-North Little Rock-Conway, AR",Pulaski County (Central)--Little Rock City,501000,2823,1
5,1100,1100,us,30780,AR,"Little Rock-North Little Rock-Conway, AR",Faulkner & Lonoke Counties,501100,181593,1
5,1200,1100,us,30780,AR,"Little Rock-North Little Rock-Conway, AR",Saline County,501100,107118,1
5,1300,1200,us, ,AR, ,"Pope, Johnson, Yell, Conway & Perry Counties",501200,46813,0.332
5,1300,1200,us,30780,AR,"Little Rock-North Little Rock-Conway, AR","Pope, Johnson, Yell, Conway & Perry Counties",501200,10445,0.074
5,1300,1200,us,40780,AR,"Russellville, AR","Pope, Johnson, Yell, Conway & Perry Counties",501200,83939,0.594
5,1400,1300,us,22900,AR,"Fort Smith, AR-OK",Sebastian & Crawford Counties,501300,187692,1
5,1500,1400,us, ,AR, ,"Logan, Polk, Franklin, Sevier, Howard & Scott Counties",501400,103216,1
5,1500,1500,us, ,AR, ,"Logan, Polk, Franklin, Sevier, Howard & Scott Counties",501500,4,1
5,1600,1500,us, ,AR, ,"Garland, Hot Spring, Clark & Montgomery Counties",501500,9487,0.059
5,1600,1500,us,11660,AR,"Arkadelphia, AR","Garland, Hot Spring, Clark & Montgomery Counties",501500,22995,0.142
5,1600,1500,us,26300,AR,"Hot Springs, AR","Garland, Hot Spring, Clark & Montgomery Counties",501500,96024,0.595
5,1600,1500,us,31680,AR,"Malvern, AR","Garland, Hot Spring, Clark & Montgomery Counties",501500,32923,0.204
5,1700,1600,us, ,AR, ,"Jefferson, Grant & Arkansas (Northwest) Counties",501600,11441,0.107
5,1700,1600,us,30780,AR,"Little Rock-North Little Rock-Conway, AR","Jefferson, Grant & Arkansas (Northwest) Counties",501600,17853,0.167
5,1700,1600,us,38220,AR,"Pine Bluff, AR","Jefferson, Grant & Arkansas (Northwest) Counties",501600,77435,0.726
5,1800,1600,us, ,AR, ,Southeast Arkansas,501600,7578,1
5,1800,1700,us, ,AR, ,Southeast Arkansas,501700,76678,0.771
5,1800,1700,us,38220,AR,"Pine Bluff, AR",Southeast Arkansas,501700,22823,0.229
5,1900,1800,us, ,AR, ,South Central Arkansas,501800,8116,0.077
5,1900,1800,us,15780,AR,"Camden, AR",South Central Arkansas,501800,31488,0.298
5,1900,1800,us,20980,AR,"El Dorado, AR",South Central Arkansas,501800,41639,0.394
5,1900,1800,us,31620,AR,"Magnolia, AR",South Central Arkansas,501800,24552,0.232
5,2000,1900,us, ,AR, ,Southwest Arkansas,501900,50542,0.472
5,2000,1900,us,45500,AR,"Texarkana, TX-AR",Southwest Arkansas,501900,56633,0.528
6,101,2401,us,41860,CA,"San Francisco-Oakland-Hayward, CA",Alameda County (North)--Berkeley & Albany Cities,602401,131119,1
6,102,2402,us,41860,CA,"San Francisco-Oakland-Hayward, CA",Alameda County (Northwest)--Oakland (Northwest) & Emeryville Cities,602402,158091,1
6,103,2403,us,41860,CA,"San Francisco-Oakland-Hayward, CA",Alameda County (Northeast)--Oakland (East) & Piedmont Cities,602403,125220,1
6,103,2406,us,41860,CA,"San Francisco-Oakland-Hayward, CA",Alameda County (Northeast)--Oakland (East) & Piedmont Cities,602406,9,1
6,104,2404,us,41860,CA,"San Francisco-Oakland-Hayward, CA",Alameda County (North Central)--Oakland City (South Central),602404,124571,1
6,104,2405,us,41860,CA,"San Francisco-Oakland-Hayward, CA",Alameda County (North Central)--Oakland City (South Central),602405,37,1
6,105,2404,us,41860,CA,"San Francisco-Oakland-Hayward, CA","Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities",602404,1,1
6,105,2405,us,41860,CA,"San Francisco-Oakland-Hayward, CA","Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities",602405,163533,1
6,106,2406,us,41860,CA,"San Francisco-Oakland-Hayward, CA","Alameda County (North Central)--Castro Valley, San Lorenzo & Ashland",602406,134752,1
6,107,2407,us,41860,CA,"San Francisco-Oakland-Hayward, CA",Alameda County (Central)--Hayward City,602407,145655,1
6,108,2408,us,41860,CA,"San Francisco-Oakland-Hayward, CA","Alameda County (Southwest)--Union City, Newark & Fremont (West) Cities",602408,135402,1
6,109,2409,us,41860,CA,"San Francisco-Oakland-Hayward, CA",Alameda County (South Central)--Fremont City (East),602409,189764,1
6,110,2410,us,41860,CA,"San Francisco-Oakland-Hayward, CA","Alameda County (East)--Livermore, Pleasanton & Dublin Cities",602410,202117,1
6,300,1800,us, ,CA, ,"Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",601800,135843,0.71
6,300,1800,us,43760,CA,"Sonora, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",601800,55365,0.29
6,701,600,us,17020,CA,"Chico, CA",Butte County (Northwest)--Chico City,600600,111389,1
6,702,600,us,17020,CA,"Chico, CA",Butte County (Southeast)--Oroville City & Paradise Town,600600,108611,1
6,1100,500,us, ,CA, ,"Colusa, Glenn, Tehama & Trinity Counties",600500,63327,0.499
6,1100,500,us,39780,CA,"Red Bluff, CA","Colusa, Glenn, Tehama & Trinity Counties",600500,63463,0.501
6,1301,2101,us,41860,CA,"San Francisco-Oakland-Hayward, CA",Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities,602101,114768,1
6,1301,2102,us,41860,CA,"San Francisco-Oakland-Hayward, CA",Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities,602102,9,1
6,1302,2101,us,41860,CA,"San Francisco-Oakland-Hayward, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cites",602101,15971,1
6,1302,2102,us,41860,CA,"San Francisco-Oakland-Hayward, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cites",602102,102700,1
6,1303,2102,us,41860,CA,"San Francisco-Oakland-Hayward, CA","Contra Costa County (Northwest)--Concord (West), Martinez & Pleasant Hill Cities",602102,17450,1
6,1303,2103,us,41860,CA,"San Francisco-Oakland-Hayward, CA","Contra Costa County (Northwest)--Concord (West), Martinez & Pleasant Hill Cities",602103,91188,1
6,1303,2106,us,41860,CA,"San Francisco-Oakland-Hayward, CA","Contra Costa County (Northwest)--Concord (West), Martinez & Pleasant Hill Cities",602106,20987,1
6,1304,2103,us,41860,CA,"San Francisco-Oakland-Hayward, CA","Contra Costa County--Walnut Creek (West), Lafayette, Orinda Cities & Moraga Town",602103,106,1
6,1304,2104,us,41860,CA,"San Francisco-Oakland-Hayward, CA","Contra Costa County--Walnut Creek (West), Lafayette, Orinda Cities & Moraga Town",602104,100105,1
6,1304,2105,us,41860,CA,"San Francisco-Oakland-Hayward, CA","Contra Costa County--Walnut Creek (West), Lafayette, Orinda Cities & Moraga Town",602105,17573,1
6,1305,2105,us,41860,CA,"San Francisco-Oakland-Hayward, CA",Contra Costa County (South)--San Ramon City & Danville Town,602105,124585,1
6,1306,2103,us,41860,CA,"San Francisco-Oakland-Hayward, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",602103,13212,1
6,1306,2104,us,41860,CA,"San Francisco-Oakland-Hayward, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",602104,48789,1
6,1306,2106,us,41860,CA,"San Francisco-Oakland-Hayward, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",602106,50210,1
6,1307,2103,us,41860,CA,"San Francisco-Oakland-Hayward, CA",Contra Costa County (North Central)--Pittsburg & Concord (North & East) Cities,602103,3281,1
6,1307,2106,us,41860,CA,"San Francisco-Oakland-Hayward, CA",Contra Costa County (North Central)--Pittsburg & Concord (North & East) Cities,602106,41216,1
6,1307,2107,us,41860,CA,"San Francisco-Oakland-Hayward, CA",Contra Costa County (North Central)--Pittsburg & Concord (North & East) Cities,602107,75977,1
6,1308,2106,us,41860,CA,"San Francisco-Oakland-Hayward, CA",Contra Costa County (Northeast)--Antioch City,602106,17895,1
6,1308,2107,us,41860,CA,"San Francisco-Oakland-Hayward, CA",Contra Costa County (Northeast)--Antioch City,602107,34119,1
6,1308,2108,us,41860,CA,"San Francisco-Oakland-Hayward, CA",Contra Costa County (Northeast)--Antioch City,602108,55199,1
6,1309,2108,us,41860,CA,"San Francisco-Oakland-Hayward, CA",Contra Costa County (East)--Brentwood & Oakley Cities,602108,103685,1
6,1500,100,us, ,CA, ,"Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",600100,54586,0.462
6,1500,100,us,18860,CA,"Crescent City, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",600100,28610,0.242
6,1500,100,us,45000,CA,"Susanville, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",600100,34895,0.295
6,1500,700,us, ,CA, ,"Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",600700,20007,1
6,1700,1700,us,40900,CA,"Sacramento--Roseville--Arden-Arcade, CA",El Dorado County--El Dorado Hills,601700,181058,1
6,1901,3301,us,23420,CA,"Fresno, CA","Fresno County (West)--Selma, Kerman & Coalinga Cities",603301,42,1
6,1901,3401,us,23420,CA,"Fresno, CA","Fresno County (West)--Selma, Kerman & Coalinga Cities",603401,144682,1
6,1902,3302,us,23420,CA,"Fresno, CA",Fresno County (North Central)--Fresno City (North),603302,150213,1
6,1902,3401,us,23420,CA,"Fresno, CA",Fresno County (North Central)--Fresno City (North),603401,2410,1
6,1902,3402,us,23420,CA,"Fresno, CA",Fresno County (North Central)--Fresno City (North),603402,21026,1
6,1903,3301,us,23420,CA,"Fresno, CA",Fresno County (Central)--Fresno City (East Central),603301,84234,1
6,1903,3402,us,23420,CA,"Fresno, CA",Fresno County (Central)--Fresno City (East Central),603402,17646,1
6,1904,3301,us,23420,CA,"Fresno, CA",Fresno County (Central)--Fresno City (Southwest),603301,149345,1
6,1904,3401,us,23420,CA,"Fresno, CA",Fresno County (Central)--Fresno City (Southwest),603401,15356,1
6,1904,3402,us,23420,CA,"Fresno, CA",Fresno County (Central)--Fresno City (Southwest),603402,5439,1
6,1905,3301,us,23420,CA,"Fresno, CA",Fresno County (Central)--Fresno City (Southeast),603301,93459,1
6,1905,3402,us,23420,CA,"Fresno, CA",Fresno County (Central)--Fresno City (Southeast),603402,14718,1
6,1906,3301,us,23420,CA,"Fresno, CA",Fresno County (Central)--Clovis City,603301,1073,1
6,1906,3402,us,23420,CA,"Fresno, CA",Fresno County (Central)--Clovis City,603402,101569,1
6,1907,3402,us,23420,CA,"Fresno, CA","Fresno County (East)--Sanger, Reedley & Parlier Cities",603402,129238,1
6,2300,200,us,21700,CA,"Eureka-Arcata-Fortuna, CA",Humboldt County,600200,134623,1
6,2500,8200,us,20940,CA,"El Centro, CA",Imperial County--El Centro City,608200,174528,1
6,2901,3800,us,12540,CA,"Bakersfield, CA","Kern County (West)--Delano, Wasco & Shafter Cities",603800,10363,1
6,2901,3901,us,12540,CA,"Bakersfield, CA","Kern County (West)--Delano, Wasco & Shafter Cities",603901,154390,1
6,2901,3903,us,12540,CA,"Bakersfield, CA","Kern County (West)--Delano, Wasco & Shafter Cities",603903,25209,1
6,2902,3800,us,12540,CA,"Bakersfield, CA",Kern County (Central)--Bakersfield City (West),603800,173696,1
6,2902,3903,us,12540,CA,"Bakersfield, CA",Kern County (Central)--Bakersfield City (West),603903,26674,1
6,2903,3800,us,12540,CA,"Bakersfield, CA",Kern County (Central)--Bakersfield City (Northeast),603800,88019,1
6,2903,3903,us,12540,CA,"Bakersfield, CA",Kern County (Central)--Bakersfield City (Northeast),603903,67125,1
6,2904,3800,us,12540,CA,"Bakersfield, CA",Kern County (Central)--Bakersfield City (Southeast),603800,57629,1
6,2904,3902,us,12540,CA,"Bakersfield, CA",Kern County (Central)--Bakersfield City (Southeast),603902,20585,1
6,2904,3903,us,12540,CA,"Bakersfield, CA",Kern County (Central)--Bakersfield City (Southeast),603903,29636,1
6,2905,3800,us,12540,CA,"Bakersfield, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",603800,143,1
6,2905,3902,us,12540,CA,"Bakersfield, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",603902,152249,1
6,2905,3903,us,12540,CA,"Bakersfield, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",603903,33896,1
6,2905,6101,us,12540,CA,"Bakersfield, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",606101,17,1
6,3100,3600,us,25260,CA,"Hanford-Corcoran, CA",Kings County--Hanford City,603600,152982,1
6,3300,400,us,17340,CA,"Clearlake, CA",Lake & Mendocino Counties,600400,64665,0.424
6,3300,400,us,46380,CA,"Ukiah, CA",Lake & Mendocino Counties,600400,87841,0.576
6,3701,4406,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (North/Unincorporated)--Castaic,604406,2,1
6,3701,4500,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (North/Unincorporated)--Castaic,604500,3884,1
6,3701,4600,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (North/Unincorporated)--Castaic,604600,2178,1
6,3701,4700,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (North/Unincorporated)--Castaic,604700,12164,1
6,3701,6101,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (North/Unincorporated)--Castaic,606101,121573,1
6,3702,4700,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (Northwest)--Santa Clarita City,604700,152534,1
6,3702,6101,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (Northwest)--Santa Clarita City,606101,35568,1
6,3703,4500,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (North Central)--Lancaster City,604500,150941,1
6,3703,6101,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (North Central)--Lancaster City,606101,12691,1
6,3704,4500,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (North Central)--Palmdale City,604500,1760,1
6,3704,4600,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (North Central)--Palmdale City,604600,149757,1
6,3704,6101,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (North Central)--Palmdale City,606101,12751,1
6,3705,5401,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (North)--LA City (Northwest/Chatsworth & Porter Ranch),605401,164102,1
6,3705,5402,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (North)--LA City (Northwest/Chatsworth & Porter Ranch),605402,1226,1
6,3705,6126,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (North)--LA City (Northwest/Chatsworth & Porter Ranch),606126,1604,1
6,3706,5401,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (North)--LA City (North Central/Granada Hills & Sylmar),605401,69,1
6,3706,5402,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (North)--LA City (North Central/Granada Hills & Sylmar),605402,134946,1
6,3706,5405,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (North)--LA City (North Central/Granada Hills & Sylmar),605405,1399,1
6,3707,5403,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities,605403,125021,1
6,3707,5404,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities,605404,23,1
6,3707,5405,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities,605405,1100,1
6,3707,6101,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities,606101,1178,1
6,3707,6126,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities,606126,23645,1
6,3708,5403,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (North)--LA City (Northeast/Sunland, Sun Valley & Tujunga)",605403,466,1
6,3708,5404,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (North)--LA City (Northeast/Sunland, Sun Valley & Tujunga)",605404,136363,1
6,3708,6101,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (North)--LA City (Northeast/Sunland, Sun Valley & Tujunga)",606101,4,1
6,3709,4900,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (Central)--San Gabriel Valley Region (North),604900,952,1
6,3709,5000,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (Central)--San Gabriel Valley Region (North),605000,4873,1
6,3709,6101,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (Central)--San Gabriel Valley Region (North),606101,4,1
6,3709,6102,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (Central)--San Gabriel Valley Region (North),606102,104373,1
6,3710,5100,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles County--Baldwin Park, Azusa, Duarte & Irwindale Cities",605100,5,1
6,3710,6102,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles County--Baldwin Park, Azusa, Duarte & Irwindale Cities",606102,22843,1
6,3710,6105,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles County--Baldwin Park, Azusa, Duarte & Irwindale Cities",606105,151189,1
6,3711,5200,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (East Central)--Glendora, Claremont, San Dimas & La Verne Cities",605200,1352,1
6,3711,6101,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (East Central)--Glendora, Claremont, San Dimas & La Verne Cities",606101,11,1
6,3711,6106,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (East Central)--Glendora, Claremont, San Dimas & La Verne Cities",606106,162572,1
6,3711,6107,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (East Central)--Glendora, Claremont, San Dimas & La Verne Cities",606107,6,1
6,3712,5200,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (East Central)--Pomona City,605200,146689,1
6,3712,6106,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (East Central)--Pomona City,606106,206,1
6,3713,5200,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (East Central)--Covina & Walnut Cities,605200,536,1
6,3713,5800,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (East Central)--Covina & Walnut Cities,605800,13747,1
6,3713,6105,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (East Central)--Covina & Walnut Cities,606105,81,1
6,3713,6107,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (East Central)--Covina & Walnut Cities,606107,95302,1
6,3714,5200,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles County--Diamond Bar, La Habra Heights (East) Cities & Rowland Heights",605200,538,1
6,3714,6108,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles County--Diamond Bar, La Habra Heights (East) Cities & Rowland Heights",606108,108590,1
6,3715,5800,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (East Central)--West Covina City,605800,88935,1
6,3715,6105,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (East Central)--West Covina City,606105,5205,1
6,3715,6107,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (East Central)--West Covina City,606107,21815,1
6,3715,6109,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (East Central)--West Covina City,606109,4156,1
6,3716,5800,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (East Central)--La Puente & Industry Cities,605800,3555,1
6,3716,6105,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (East Central)--La Puente & Industry Cities,606105,4901,1
6,3716,6109,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (East Central)--La Puente & Industry Cities,606109,101895,1
6,3717,5000,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities",605000,30,1
6,3717,5100,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities",605100,1170,1
6,3717,6102,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities",606102,16158,1
6,3717,6104,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities",606104,171740,1
6,3718,5000,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (Central)--Pasadena City,605000,132340,1
6,3718,5416,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (Central)--Pasadena City,605416,9,1
6,3718,6102,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (Central)--Pasadena City,606102,738,1
6,3718,6103,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (Central)--Pasadena City,606103,5,1
6,3718,6104,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (Central)--Pasadena City,606104,2036,1
6,3719,4900,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (Central)--Glendale City,604900,190790,1
6,3720,4800,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (Central)--Burbank City,604800,103325,1
6,3720,4900,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (Central)--Burbank City,604900,15,1
6,3720,5410,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (Central)--Burbank City,605410,505,1
6,3720,5413,us,31080,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County (Central)--Burbank City,605413,3451,1
